"","Intercept","PE Estimate Coefficient","Intercept Std. Error","PE Estimate Std. Error","Intercept p-value","PE p-value"
"249",-0.436217041368349,0.0339037307465686,-0.0313166697088959,0.00184879699648939,5.13660613599606e-36,4.8775232100143e-59
"250",-0.439311415543472,0.0339941231684004,-0.0313690671835229,0.00185352500621153,2.65265142868045e-36,6.0801973071283e-59
"251",-0.442332837203653,0.0340822088594879,-0.0314229990098334,0.00185811636817838,1.39217299051232e-36,7.34996570605081e-59
"252",-0.445442656803198,0.0341732119166881,-0.0314734922116221,0.00186289927560658,7.18985523800434e-37,9.34064136537231e-59
"253",-0.449421849553714,0.0342727955606931,-0.0314712147912411,0.00186815699246825,2.86366742292107e-37,1.88301441169738e-58
"254",-0.454120457927568,0.0343765554705152,-0.031423931431553,0.00187363410026345,9.07481256255849e-38,5.45765471284054e-58
"255",-0.459274343688825,0.0344854032548685,-0.0313478309384093,0.00187941432785281,2.51513295250699e-38,2.02102304027949e-57
"256",-0.465133858607413,0.0346059943840287,-0.0312300891651362,0.00188577922178756,5.76108370319119e-39,1.08297852326354e-56
"257",-0.471390438429013,0.0347353151478148,-0.0310869225867392,0.00189258045680318,1.19722460438795e-39,7.23831103241908e-56
"258",-0.477995391930538,0.0348639994599266,-0.0309234877555048,0.00189929958552352,2.19569322548389e-40,5.42141620575507e-55
"259",-0.484645491425691,0.0349851578577136,-0.0307581110276445,0.0019056095150124,3.81879490124657e-41,3.82255427043149e-54
"260",-0.49076942056228,0.0350961825205304,-0.0306237442955689,0.00191144728584429,7.60039921727152e-42,1.99345235683061e-53
"261",-0.496224595558953,0.0351949065598737,-0.0305331360854216,0.00191667391745564,1.80201806025096e-42,6.96929545567742e-53
"262",-0.500877814409198,0.0352796910942519,-0.0304930931707553,0.00192119007586882,5.29513232299741e-43,1.55327076029726e-52
"263",-0.504454184137041,0.0353455906029434,-0.0305214091282575,0.00192467700559174,2.07507121315157e-43,1.89181938580581e-52
"264",-0.506646650531658,0.0353932272790098,-0.0306379919956801,0.00192718437562374,1.21442104209592e-43,1.10519686959393e-52
"265",-0.507849135463587,0.0354246686616543,-0.0308177131749628,0.00192887218015003,9.32059840137932e-44,3.76347513312261e-53
"266",-0.508766503201893,0.0354489396123744,-0.0310127758839881,0.00193020656496212,7.63638871108363e-44,1.10170013488342e-53
"267",-0.509414474687112,0.0354688190464944,-0.0312259240192178,0.00193138138196873,6.736093017151e-44,2.77454323376155e-54
"268",-0.510241048539852,0.0354825081833083,-0.0314287260465186,0.00193223048462192,5.40067583840469e-44,7.2160720635766e-55
"269",-0.511219625663787,0.0354939780207061,-0.0316229473129179,0.00193301332742922,4.05433489725413e-44,1.97259741366793e-55
"270",-0.512375760578045,0.0355015756120242,-0.0318078069829125,0.00193363503129807,2.79929172088939e-44,5.63850629063004e-56
"271",-0.513647032183228,0.0355056770162541,-0.0319854298229603,0.00193424377612241,1.82062185412437e-44,1.68964147041494e-56
"272",-0.515096819552715,0.0355136639992053,-0.0321520459980429,0.00193509398342642,1.13260212709596e-44,5.62825155153839e-57
"273",-0.51631006799968,0.0355183381112007,-0.0323346340347579,0.00193580612480203,7.53532487084524e-45,1.63726595321105e-57
"274",-0.516860125600452,0.0355156602044645,-0.0325599536140092,0.00193625852023914,6.1221971837598e-45,3.36440862816011e-58
"275",-0.516946780503604,0.0355036613211522,-0.0328158261685192,0.00193634018401819,5.59646086807262e-45,5.24214560660476e-59
"276",-0.517029576626355,0.035481243165061,-0.0330691396055114,0.00193567188644087,4.84969958207279e-45,7.50318759597202e-60
"277",-0.516972548378946,0.0354534403404489,-0.0333289597653042,0.0019345516625388,4.29561528439295e-45,9.54822094310681e-61
"278",-0.516794083210608,0.0354207697371542,-0.0335953955004837,0.00193317086196488,3.8739251110372e-45,1.10299502343513e-61
"279",-0.516478043717224,0.0353868046478319,-0.0338678969256285,0.00193168687604121,3.64620402238792e-45,1.18305120710919e-62
"280",-0.516172223789484,0.0353594302782792,-0.0341386087411003,0.00193056460418209,3.54005780986342e-45,1.32903211209376e-63
"281",-0.516322690021109,0.0353381282786329,-0.0343796208654408,0.00192971299589838,3.00788644065755e-45,1.91519110838198e-64
"282",-0.516820767639108,0.0353219238968004,-0.0345994861525268,0.00192915088165509,2.31378078799583e-45,3.34096342534548e-65
"283",-0.518178267668812,0.0353145847023548,-0.0347638157335021,0.00192901927293976,1.36425314009133e-45,9.40097380926168e-66
"284",-0.520392548600864,0.0353147864208682,-0.0348720058168951,0.00192923427187904,6.11952967616968e-46,4.25933921032513e-66
"285",-0.523138681338851,0.0353200705328245,-0.0349463689377071,0.0019296301900567,2.31669241272658e-46,2.5647941168554e-66
"286",-0.526178251553126,0.035326753137292,-0.0350027506957611,0.00193005254515101,7.90857374208772e-47,1.77980338023744e-66
"287",-0.529694392120608,0.0353378311998875,-0.0350289788449284,0.00193058344154742,2.31103983415481e-47,1.58154957855138e-66
"288",-0.533299742449795,0.0353556814800137,-0.0350516697838862,0.00193147216498969,6.75418716562904e-48,1.51827726755685e-66
"289",-0.536433569749039,0.0353712014217978,-0.0351054896134103,0.00193233705452865,2.31238129347872e-48,1.14343802454634e-66
"290",-0.539540632115489,0.0353842869734135,-0.0351617202710863,0.00193304796843425,7.86223350757816e-49,8.27410872288249e-67
"291",-0.542787108092966,0.0353972247964048,-0.0352088165416478,0.00193375695162517,2.52694599869657e-49,6.42223865718641e-67
"292",-0.545785767006193,0.0354091318469769,-0.0352728833623844,0.00193445847114016,8.83053628461463e-50,4.37018702790803e-67
"293",-0.549088989396574,0.0354269930392323,-0.0353185252243975,0.00193545674102099,2.83998111604906e-50,3.57334722339023e-67
"294",-0.552712981154736,0.035446647218562,-0.0353449446672495,0.00193646865954153,8.15026474557843e-51,3.39480773163815e-67
"295",-0.556193194427743,0.0354618221901632,-0.0353824143597034,0.0019372200086961,2.39641374199332e-51,2.85611236742129e-67
"296",-0.559594624646007,0.0354881720454277,-0.0354237176656759,0.00193864493406453,7.73646642278321e-52,2.56509119363524e-67
"297",-0.563343239589624,0.0355218612347712,-0.0354432159635623,0.00194050350911456,2.28142583680393e-52,2.89534168856126e-67
"298",-0.567171853961996,0.0355574173376405,-0.0354582574043703,0.00194264108950524,6.58431712934222e-53,3.51551980026595e-67
"299",-0.57165039306341,0.0355961617070356,-0.0354329393150671,0.00194489348981313,1.50613990491391e-53,5.90366365651088e-67
"300",-0.576328999283317,0.0356404246869579,-0.0353946591783998,0.00194737420124211,3.28987581491556e-54,1.12752355641738e-66
